SQ00133080	镇江	https://zj.lianjia.com/	翡翠华府	碧桂园翡翠华府	(句容宝华商圈)牡丹西路38号	9282	3744户	37栋	暂无信息	1.7元/平米/月	暂无信息	lianjia
SQ00133081	镇江	https://zj.lianjia.com/	宝华碧桂园中天东方骏庭	碧桂园中天东方骏庭	(句容宝华商圈)仙林东路	10017	1782户	17栋	暂无信息	1.7至1.75元/平米/月	暂无信息	lianjia
SQ00133082	镇江	https://zj.lianjia.com/	新城碧桂园江山樾	碧桂园新城樾林苑	(润州大桥商圈)长江路碧桂园新城樾林苑	13618	981户	43栋	暂无信息	1.52至2.5元/平米/月	西藏新城悦物业服务股份有限公司	lianjia
SQ00133083	镇江	https://zj.lianjia.com/	碧桂园滨湖湾	碧桂园滨湖湾	(润州金山商圈)环湖路66号	13738	779户	52栋	暂无信息	1.7至2.1元/平米/月	暂无信息	lianjia
SQ00133084	镇江	https://zj.lianjia.com/	金山铭著	金山铭著	(润州大桥商圈)百花路金山铭著	12171	945户	48栋	暂无信息	1.52至1.96元/平米/月	暂无信息	lianjia
SQ00133085	镇江	https://zhenjiang.fang.com/	滨江华府	碧桂园滨江华府	迎宾大道与新扬南路交叉口（奥体中心斜对面）	暂无	8栋		2022年建成	UNKOWN	碧桂园服务控股有限公司	ftx
SQ00133086	抚州	https://jxfuzhou.fang.com/	崇仁碧桂园	崇仁碧桂园	江重圆盘西侧约288米处	UNKOWN				UNKOWN	碧桂园服务控股有限公司	ftx
SQ00133087	抚州	https://jxfuzhou.fang.com/	广昌碧桂园	广昌碧桂园	广昌县·雁塔新区·荷源公园旁	UNKOWN				UNKOWN		ftx
SQ00133088	抚州	https://jxfuzhou.fang.com/	碧桂园临川府	碧桂园·临川府	高新区钟岭大道与金巢大道交汇处	UNKOWN			2019年建成	UNKOWN	碧桂园服务控股有限公司	ftx
SQ00133089	赣州	https://ganzhou.fang.com/	安远碧桂园									ftx
SQ00133090	赣州	https://ganzhou.lianjia.com/	定南碧桂园	定南碧桂园	(定南县定南县)一经路3号	0	1户	1栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133091	赣州	https://ganzhou.fang.com/	大余碧桂园	大余碧桂园	城北新区梅国北路与胜利北路交汇处（环保局旁）	暂无	4栋		2020年建成	UNKOWN	广东碧桂园物业服务有限公司	ftx
SQ00133092	赣州	https://ganzhou.lianjia.com/	定南碧桂园珑玺	定南碧桂园	(定南县定南县)一经路3号	0	1户	1栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133093	赣州	https://ganzhou.lianjia.com/	碧桂园豪园	碧桂园豪园	(赣县区赣县区)梅林大街碧桂园豪园	10791	916户	9栋	暂无信息	2.4元/平米/月	广东碧桂园物业服务股份有限公司	lianjia
SQ00133094	赣州	https://ganzhou.fang.com/	会昌碧桂园	会昌碧桂园	红旗大道森林公安局北侧	暂无			2021年建成	UNKOWN	碧桂园服务控股有限公司	ftx
SQ00133095	赣州	https://ganzhou.lianjia.com/	碧桂园正荣玺台	碧桂园玺台	(章贡区黄金开发区)东江源大道碧桂园正荣玺台	11442	990户	14栋	暂无信息	2至2.6元/平米/月	碧桂园物业服务	lianjia
SQ00133096	赣州	https://ganzhou.lianjia.com/	碧桂园正荣天麓	恒辉大名城	(南康区南康区)蓝田大道恒辉大名城	6771	754户	10栋	暂无信息	1至2.5元/平米/月	金碧物业	lianjia
SQ00133097	赣州	https://ganzhou.lianjia.com/	全南碧桂园	定南碧桂园	(定南县定南县)一经路3号	0	1户	1栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133098	赣州	https://ganzhou.lianjia.com/	碧桂园联发蓉江府	碧桂园联发蓉江府	(章贡区蓉江新区)兴国路碧桂园联发蓉江府	13708	1659户	22栋	暂无信息	1.06至3.5元/平米/月	碧桂园物业服务	lianjia
SQ00133099	赣州	https://ganzhou.fang.com/	上犹碧桂园									ftx
SQ00133100	赣州	https://ganzhou.lianjia.com/	兴国碧桂园	东城国际	(兴国县兴国县)新区大道东城国际	0	178户	7栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133101	赣州	https://ganzhou.lianjia.com/	信丰碧桂园	信丰碧桂园	(信丰县信丰县)花园路信丰碧桂园	0	267户	7栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133102	景德镇	https://jingdezhen.fang.com/	昌南府									ftx
SQ00133103	景德镇	https://jingdezhen.fang.com/	天璟	碧桂园博能天璟	昌南大道	UNKOWN				UNKOWN	碧桂园生活服务集团股份有限公司	ftx
SQ00133104	九江	https://jiujiang.lianjia.com/	碧桂园江州府	碧桂园江州府	(八里湖新区八里湖)八里湖大道碧桂园江州府	10454	2146户	21栋	暂无信息	1.9元/平米/月	广东碧桂园物业服务股份有限公司九江濂溪分公司	lianjia
SQ00133105	九江	https://jiujiang.lianjia.com/	中梁首府	中梁首府	(八里湖新区八里湖)思德路中梁首府	11935	1485户	20栋	暂无信息	1.9至2.2元/平米/月	无物业管理服务	lianjia
SQ00133106	九江	https://jiujiang.lianjia.com/	碧桂园联发浔阳府	碧桂园联发浔阳府	(八里湖新区八里湖)尚德路碧桂园联发浔阳府	9750	2329户	23栋	暂无信息	1.9元/平米/月	广东碧桂园物业服务股份有限公司九江濂溪分公司	lianjia
SQ00133107	九江	https://jiujiang.lianjia.com/	联发碧桂园天璞	联发碧桂园·天璞	(八里湖新区八里湖)八里湖大道联发碧桂园·天璞	11031	1127户	15栋	暂无信息	1.9元/平米/月	碧桂园物业有限公司	lianjia
SQ00133108	九江	https://jiujiang.lianjia.com/	碧桂园	碧桂园联发浔阳府	(八里湖新区八里湖)尚德路碧桂园联发浔阳府	9750	2329户	23栋	暂无信息	1.9元/平米/月	广东碧桂园物业服务股份有限公司九江濂溪分公司	lianjia
SQ00133109	九江	https://jiujiang.lianjia.com/	碧桂园阳光城天玺	碧桂园阳光城·天玺	(濂溪区万达)青年南路碧桂园阳光城·天玺	8940	678户	9栋	暂无信息	1.8至1.9元/平米/月	广东碧桂园物业服务股份有限公司九江濂溪分公司	lianjia
SQ00133110	九江	https://jiujiang.lianjia.com/	碧桂园九玺	碧桂园九玺	(濂溪区十里)德化路碧桂园九玺	8772	977户	13栋	暂无信息	1至1.9元/平米/月	广东碧桂园物业服务股份有限公司九江濂溪分公司	lianjia
SQ00133111	吉安	https://jian.lianjia.com/	庐陵府Ⅱ期	碧桂园正荣庐陵府Ⅱ期	(吉州区吉州区)白水仙路碧桂园正荣庐陵府Ⅱ期	11001	1213户	19栋	暂无信息	1.8至2.3元/平米/月	暂无信息	lianjia
SQ00133112	吉安	https://jian.lianjia.com/	庐陵府	碧桂园正荣庐陵府Ⅱ期	(吉州区吉州区)白水仙路碧桂园正荣庐陵府Ⅱ期	11001	1213户	19栋	暂无信息	1.8至2.3元/平米/月	暂无信息	lianjia
SQ00133113	吉安	https://jian.lianjia.com/	永新碧桂园	永新碧桂园	(永新县永新县)袍田大道永新碧桂园	9493	908户	17栋	暂无信息	1.8元/平米/月	暂无信息	lianjia
SQ00133114	吉安	https://jian.lianjia.com/	泰和碧桂园	泰和碧桂园	(泰和县泰和县)嘉禾大道泰和碧桂园	8308	942户	13栋	暂无信息	1.6元/平米/月	暂无信息	lianjia
SQ00133115	吉安	https://jian.fang.com/	峡江碧桂园玉龙湾									ftx
SQ00133116	南昌	https://nc.lianjia.com/	安义碧桂园	碧桂园	(安义县安义县)东门路碧桂园	0	340户	11栋	暂无信息	2.3元/平米/月	碧桂园物业管理公司	lianjia
SQ00133117	南昌	https://nc.lianjia.com/	凌云府	湖东凌云府	(高新区瑶湖)麻丘镇鹰翔路899号	6586	130户	4栋	暂无信息	2.68元/平米/月	暂无信息	lianjia
SQ00133118	南昌	https://nc.lianjia.com/	青蓝府	碧桂园青岚府一期	(进贤县进贤县)北一路188号	6728	488户	8栋	暂无信息	1.98元/平米/月	广东碧桂园物业服务股份有限公司进贤县分公司	lianjia
SQ00133119	南昌	https://nc.lianjia.com/	进贤碧桂园青岚府	进贤仓	(西湖区船山路)三医院后面	6557	443户	14栋	暂无信息	暂无信息	无物业管理服务	lianjia
SQ00133120	南昌	https://nc.lianjia.com/	锦上	伟象碧桂园锦上	(南昌县象湖)南昌象湖区伟象碧桂园	9517	1257户	14栋	暂无信息	1.8至3元/平米/月	碧桂园物业管理公司	lianjia
SQ00133121	萍乡	https://pingxiang.fang.com/	碧桂园	碧桂园天玺湾	玉湖东路	暂无				UNKOWN	碧桂园生活服务集团股份有限公司	ftx
SQ00133122	萍乡	https://pingxiang.fang.com/	桃源里									ftx
SQ00133123	萍乡	https://pingxiang.fang.com/	碧桂园天玺湾	碧桂园天玺湾	玉湖东路	暂无				UNKOWN	碧桂园生活服务集团股份有限公司	ftx
SQ00133124	萍乡	https://pingxiang.fang.com/	上栗碧桂园天麓									ftx
SQ00133125	上饶	https://sr.lianjia.com/	德信碧桂园君宸府	德信碧桂园君宸府	(广信区经开区商圈)武夷山大道96号	8732	1894户	27栋	暂无信息	1.9至2.1元/平米/月	暂无信息	lianjia
SQ00133126	上饶	https://sr.lianjia.com/	万年碧桂园珠溪府	现代城	(万年县万年县)建安大街现代城	0	782户	27栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133127	上饶	https://sr.lianjia.com/	余干碧桂园	建亨上城	(余干县)紫阳路193	0	868户	37栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133128	上饶	https://sr.lianjia.com/	铅山碧桂园	铅山碧桂园	(铅山县)席山路铅山碧桂园	0	419户	10栋	暂无信息	1.8元/平米/月	中富物业管理有限公司	lianjia
SQ00133129	上饶	https://sr.lianjia.com/	广丰碧桂园众邦永丰郡	碧桂园众邦·永丰郡	(广丰区广丰区)铜钹山大道碧桂园众邦·永丰郡	7363	846户	12栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133130	上饶	https://sr.lianjia.com/	碧桂园天樾	碧桂园天樾	(信州区商贸城商圈)凤凰东大道58号	8570	2381户	29栋	暂无信息	2元/平米/月	阳光城物业服务（福建）有限公司上饶分公司	lianjia
SQ00133131	上饶	https://sr.lianjia.com/	碧桂园信州府	碧桂园信州府	(信州区大市场商圈)叶挺大道3号	10084	989户	18栋	暂无信息	1.8至2.1元/平米/月	暂无信息	lianjia
SQ00133132	上饶	https://sr.lianjia.com/	余干博晟干越府	玉亭新天地小区	(余干县)迎宾大道289号	0	76户	4栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133133	上饶	https://sr.lianjia.com/	碧桂园博晟文澜府	武安1号公馆	(玉山县玉山县)人民大道777号	0	274户	21栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133134	宜春	https://yichun.fang.com/	碧桂园	碧桂园·明月江南	宜春学院北门（4路公交碧桂园站旁）	7362				UNKOWN	碧桂园生活服务集团股份有限公司宜春市分公司	ftx
SQ00133135	宜春	https://yichun.fang.com/	碧桂园明月江南	碧桂园·明月江南	宜春学院北门（4路公交碧桂园站旁）	7362				UNKOWN	碧桂园生活服务集团股份有限公司宜春市分公司	ftx
SQ00133136	宜春	https://yichun.fang.com/	碧桂园凤凰城									ftx
SQ00133137	白城	https://baicheng.fang.com/	碧桂园									ftx
SQ00133138	通化	https://tonghua.fang.com/	金悦府	碧桂园金悦府	康美大道	UNKOWN				UNKOWN	碧桂园生活服务集团股份有限公司	ftx
SQ00133139	鞍山	https://anshan.fang.com/	海城碧桂园	海城碧桂园	顺河西路55号（海城广济医院南侧）	暂无	18栋		2015年建成	UNKOWN	广东碧桂园物业服务有限公司海城分公司	ftx
SQ00133140	大连	https://dl.lianjia.com/	碧桂园御州府	碧桂园御州府	"(金州金华)东方一号路碧桂园御州府, 金海路1号"	11249	1807户	33栋	暂无信息 	3元/平米/月	广东碧桂园物业服务有限公司大连分公司	lianjia
SQ00133141	大连	https://dl.lianjia.com/	波尔多庄园	碧桂园海昌波尔多庄园	(金州金石滩)清池路碧桂园海昌波尔多庄园	11405	380户	75栋	暂无信息 	2至4.5元/平米/月	暂无信息	lianjia
SQ00133142	大连	https://dl.lianjia.com/	碧桂园海昌红旗谷高尔夫别墅	碧桂园红旗谷	(甘井子溪之谷)旅顺中路	24090	248户	159栋	暂无信息 	5.8元/平米/月	广东碧桂园物业服务有限公司大连分公司	lianjia
SQ00133143	大连	https://dl.lianjia.com/	碧桂园金石滩	恒基碧桂园金石滩	(金州金石滩)观石路88号	13068	1162户	138栋	暂无信息 	1.8至4.5元/平米/月	暂无信息	lianjia
SQ00133144	大连	https://dl.lianjia.com/	碧桂园达沃斯广场	碧桂园·国际公馆	(中山东港)港浦路、港兴路	18788	1363户	14栋	暂无信息 	4至4.6元/平米/月	广东碧桂园物业服务有限公司大连分公司	lianjia
SQ00133145	葫芦岛	https://huludao.fang.com/	碧桂园御珑府	葫芦岛碧桂园御珑府	龙港区龙前街与海月路交汇处	暂无				UNKOWN	沈阳碧桂园智慧物业服务有限公司葫芦岛分公司	ftx
SQ00133146	锦州	https://jinzhou.fang.com/	黑山碧桂园御华府	黑山碧桂园御华府	黑山县滨铁路	UNKOWN				UNKOWN		ftx
SQ00133147	锦州	https://jinzhou.fang.com/	碧桂园御锦府	碧桂园御锦府	解放路	UNKOWN				UNKOWN	碧桂园生活服务集团股份有限公司锦州分公司	ftx
SQ00133148	沈阳	https://sy.lianjia.com/	碧桂园珑悦	碧桂园珑悦	(大东陶瓷城)东二台街10号附近	11342	526户	6栋	2019-2020年 	2.9至3.5元/平米/月	广东碧桂园物业管理有限公司沈阳分公司	lianjia
SQ00133149	沈阳	https://sy.lianjia.com/	碧桂园御长白	碧桂园御长白（虹寓）	(和平长白)南京南街366号	0	701户	1栋	2018-2019年 	3元/平米/月	广东碧桂园物业服务股份有限公司沈阳于洪物业分公司	lianjia
SQ00133150	沈阳	https://sy.lianjia.com/	碧桂园学府壹号	碧桂园学府壹号	(皇姑四台子)黄河北大街青城山路8-1号	9058	1631户	18栋	2017-2018年 	1.8至2.2元/平米/月	碧桂园物业管理有限公司	lianjia
SQ00133151	沈阳	https://sy.lianjia.com/	白塔碧桂园公园里	碧桂园公园里	(浑南白塔)白塔河路57-2号	10152	5500户	175栋	2001-2020年 	1至4元/平米/月	暂无信息	lianjia
SQ00133152	沈阳	https://sy.lianjia.com/	碧桂园公园印象	碧桂园公园印象	(浑南新市府)创新路33号	11235	612户	21栋	2016-2022年 	2.5至3.3元/平米/月	碧桂园物业管理有限公司	lianjia
SQ00133153	沈阳	https://sy.lianjia.com/	碧桂园公园上城	碧桂园公园上城	(浑南新市府)智慧三街与白塔河二路交汇处	11129	967户	10栋	2019年 	1至2.5元/平米/月	碧桂园物业管理有限公司	lianjia
SQ00133154	沈阳	https://sy.lianjia.com/	道义碧桂园太阳城	碧桂园太阳城	(沈北新区道义)蒲河路41-1号	6784	11104户	154栋	2000-2025年 	1.5至3元/平米/月	暂无信息	lianjia
SQ00133155	沈阳	https://sy.lianjia.com/	碧桂园莫奈小镇	观山	(浑南棋盘山)碧桂大街10号	12430	244户	51栋	2011-2019年 	1.5至5元/平米/月	暂无信息	lianjia
SQ00133156	沈阳	https://sy.lianjia.com/	碧桂豪园	碧桂园银河城锦园	(于洪于洪新城)细河南路34号	10364	2765户	34栋	2010-2019年 	2至2.4元/平米/月	广东碧桂园物业管理有限公司沈北新区分公司	lianjia
SQ00133157	沈阳	https://sy.lianjia.com/	碧桂园凤凰城	碧桂园凤凰城	(苏家屯区中心)丁香街216号	6403	12874户	142栋	2003-2022年 	1.2至1.9元/平米/月	暂无信息	lianjia
SQ00133158	沈阳	https://sy.lianjia.com/	碧桂园银河城	碧桂园银河城A区 	(于洪于洪新城)大通湖街168号	13044	517户	104栋	2007-2019年 	1.5至3.5元/平米/月	暂无信息	lianjia
SQ00133159	沈阳	https://sy.lianjia.com/	碧桂园银亿大城印象	碧桂园银亿大城印象锦园	(于洪西三台子)辉山西路23号	9156	2056户	19栋	2017-2021年 	2.5至2.8元/平米/月	暂无信息	lianjia
SQ00133160	包头	https://baotou.lianjia.com/	碧桂园	包头碧桂园玲珑墅	(昆都仑区甲尔坝商圈)京藏高速包头碧桂园玲珑墅	9024	211户	105栋	暂无信息	暂无信息	暂无信息	lianjia
SQ00133161	包头	https://baotou.lianjia.com/	天龙生态城	青山尚天龙生态	(昆都仑区甲尔坝商圈)京藏高速青山尚天龙生态	6008	506户	14栋	暂无信息	0.6至2.2元/平米/月	暂无信息	lianjia
SQ00133162	呼伦贝尔	https://hlbe.fang.com/	满洲里碧桂园	满洲里碧桂园	鑫佳路世纪大道以东，西连北湖	UNKOWN			2014年建成	UNKOWN	碧桂园生活服务集团股份有限公司满洲里分公司	ftx
SQ00133163	通辽	https://tl.fang.com/	碧桂园	碧桂园别墅	"建国北路,近叫来河大街"	UNKOWN				UNKOWN	碧桂园生活服务集团股份有限公司	ftx
SQ00133164	兴安		盟碧桂园									ftx
SQ00133165	吴忠	https://wuzhong.fang.com/	碧桂园									ftx
SQ00133166	银川	https://yinchuan.lianjia.com/	碧桂园幸福印记	碧桂园幸福印记	(兴庆区新一中)清河南街碧桂园·幸福印记	9337	504户	8栋	暂无信息	1.9元/平米/月	广东碧桂园物业服务股份有限公司银川分公司	lianjia
SQ00133167	银川	https://yinchuan.lianjia.com/	贺兰碧桂园	贺兰碧桂园	(贺兰县德胜-丽景北街)桃园西路贺兰碧桂园	6411	266户	10栋	暂无信息	1.2至2元/平米/月	广东碧桂园物业服务股份有限公司银川分公司	lianjia
SQ00133168	银川	https://yinchuan.lianjia.com/	嘉誉里	碧桂园嘉誉里	(金凤区艾依河)长城路碧桂园嘉誉里	10703	1147户	20栋	暂无信息	1.9元/平米/月	广东碧桂园物业服务股份有限公司银川分公司	lianjia
SQ00133169	银川	https://yinchuan.lianjia.com/	翡翠湾	碧桂园翡翠湾	(金凤区七子连湖)六盘山中路碧桂园·翡翠湾	10072	1144户	20栋	暂无信息	1.9元/平米/月	广东碧桂园物业服务股份有限公司银川分公司	lianjia
SQ00133170	银川	https://yinchuan.lianjia.com/	山海湾	碧桂园山海湾	(金凤区金凤区)哈尔滨路碧桂园山海湾	10748	492户	13栋	暂无信息	1.9至3.5元/平米/月	广东碧桂园物业服务股份有限公司银川分公司	lianjia
SQ00133171	银川	https://yinchuan.lianjia.com/	碧桂园珑悦	碧桂园珑悦湾	(金凤区正源南街)盈南巷碧桂园珑悦	11054	424户	8栋	暂无信息	1.8至2元/平米/月	广东碧桂园物业服务股份有限公司银川分公司	lianjia
SQ00133172	银川	https://yinchuan.lianjia.com/	天誉名邸	碧桂园天誉名邸	(兴庆区南门)友爱街碧桂园·天誉名邸	9792	1556户	27栋	暂无信息	1.9元/平米/月	银川天为物业服务公司	lianjia
SQ00133173	中卫	https://zhongwei.fang.com/	碧桂园	中卫碧桂园	沙坡头区南苑路与机场大道交会处	UNKOWN				UNKOWN	"佛山市高明区碧桂园物业管理有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,广东碧桂园物业服务有限公司常熟分公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,广东碧桂园物业服务有限公司湖州分公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,碧桂园服务控股有限公司,广东碧桂园物业服务股份有限公司昆山分公司,碧桂园服务控股有限公司"	ftx
SQ00133174	海东	https://haidong.fang.com/	平安碧桂园	平安碧桂园	平安区互助南路58号平安碧桂园营销中心	UNKOWN				UNKOWN		ftx
SQ00133175	海东	https://haidong.fang.com/	碧桂园	海东碧桂园	海东市乐都区古城中街与邓家庄路交汇处(海东市政府旁)	UNKOWN				UNKOWN	碧桂园服务	ftx
SQ00133176	西宁	https://xn.fang.com/	碧桂园御川府	碧桂园御川府	城北 宁大路与金溢路交汇处（北川湿地公园旁）	暂无			2020年建成	UNKOWN	碧桂园生活服务集团股份有限公司	ftx
SQ00133177	西宁	https://xn.fang.com/	碧桂园天誉									ftx
SQ00133178	西宁	https://xn.fang.com/	碧桂园	碧桂园珑悦兰庭一期	南川西路	暂无			2018年建成	UNKOWN	碧桂园生活服务集团股份有限公司西宁分公司	ftx
SQ00133179	上海	https://sh.lianjia.com/	云麓之城	云麓之城	(宝山罗店)近沪太路罗新路	33272	743户	70栋	2019-2021年 	3.2至3.5元/平米/月	广东碧桂园物业服务股份有限公司	lianjia
SQ00133180	上海	https://sh.lianjia.com/	碧桂园十里外滩	碧桂园十里外滩	(崇明崇明其它)永兴街260号	0	14户	13栋	暂无信息 	0.5元/平米/月	暂无信息	lianjia
SQ00133181	上海	https://sh.lianjia.com/	崇明江山美宸	中南江山美宸	(崇明长兴岛)潘园公路圆芳路路口	28899	415户	129栋	2018-2019年 	3元/平米/月	碧桂园物业	lianjia
SQ00133182	上海	https://sh.lianjia.com/	碧桂园桐南美麓	桐南美麓	"(奉贤南桥)奉贤金海公路广丰路交汇处, 庆园路189弄"	42141	1420户	70栋	2015-2019年 	2至3.5元/平米/月	东原物业	lianjia
SQ00133183	上海	https://sh.lianjia.com/	奉贤碧桂园凤鸣海尚	凤鸣海尚	(奉贤海湾)海兴路凤鸣海尚	17836	820户	99栋	2021年 	4.5元/平米/月	暂无信息	lianjia
SQ00133184	上海	https://sh.lianjia.com/	天境	凤凰城天境	(奉贤海湾)正旭路与云樱路交叉口	0	677户	79栋	2019年 	暂无信息	暂无信息	lianjia
SQ00133185	上海	https://sh.lianjia.com/	奉贤碧桂园凤鸣美谷	绿地铂晶舍	(奉贤柘林)江海南路与新塘路交汇处	0	612户	187栋	2022年 	3.3至4.6元/平米/月	暂无信息	lianjia
SQ00133186	上海	https://sh.lianjia.com/	奉贤碧桂园灏景湾	灏景湾	(奉贤奉贤金汇)秀韵路105弄	37482	344户	20栋	2018年 	3.3元/平米/月	碧桂园物业	lianjia
SQ00133187	上海	https://sh.fang.com/	奉贤凤凰城天境	凤凰城天境	正旭路与云樱路交叉口（临港蓝湾国际社区）	22442	31栋	826户	2019年建成	UNKOWN	广东碧桂园物业服务股份有限公司上海浦东分公司	ftx
SQ00133188	上海	https://sh.lianjia.com/	嘉定碧桂园嘉誉	碧桂园嘉誉	"(嘉定徐行)启悦路700弄, 启悦路700号"	33376	769户	46栋	2016-2018年 	3至3.3元/平米/月	碧桂园物业	lianjia
SQ00133189	上海	https://sh.lianjia.com/	金山碧桂园玫瑰公馆	碧桂园玫瑰公馆	(金山金山新城)枫泾镇润兴路8弄30号	0	224户	38栋	2018年 	3至3.8元/平米/月	碧桂园物业	lianjia
SQ00133190	上海	https://sh.lianjia.com/	思致商业广场三期	思致商业广场	(金山金山新城)龙山路888弄	0	310户	46栋	暂无信息 	暂无信息	暂无信息	lianjia
SQ00133191	上海	https://sh.fang.com/	金山碧桂园金山星作	碧桂园金山星作	东贤路221弄	暂无	8栋	170户	2020年建成	UNKOWN	广州碧桂园物业发展有限公司	ftx
SQ00133192	上海	https://sh.lianjia.com/	万科碧桂园金域澜湾	万科金域澜湾	(浦东临港新城)雪绒花路369弄	41481	1258户	131栋	2011-2020年 	1至4.5元/平米/月	上海万科物业管理有限公司	lianjia
SQ00133193	上海	https://sh.lianjia.com/	碧桂园保利铃兰公馆	保利铃兰公馆	(浦东临港新城)铃兰路508弄	0	850户	127栋	2016-2021年 	3.8至4元/平米/月	上海保利物业管理有限公司	lianjia
SQ00133194	上海	https://sh.lianjia.com/	浦东东宸源著	东宸源著	(浦东临港新城)白荆路189弄1号	41397	678户	87栋	2018-2021年 	4.2元/平米/月	上海招商局物业有限公司	lianjia
SQ00133195	上海	https://sh.lianjia.com/	泥城碧桂园浦东星作	碧桂园浦东星作	(浦东泥城镇)青鸟路585弄	27140	400户	63栋	2008-2018年 	3.5至4.2元/平米/月	碧桂园物业	lianjia
SQ00133196	上海	https://sh.lianjia.com/	碧桂园浦东南郡	碧桂园天悦	(浦东惠南)城南路555号	31258	413户	19栋	2019年 	2.8元/平米/月	广东碧桂园物业服务股份有限公司上海浦东分公司	lianjia
SQ00133197	上海	https://sh.lianjia.com/	东原碧桂园	东原碧桂园	(青浦朱家角)淀惠路658弄	41332	555户	21栋	2019-2021年 	3.5至3.6元/平米/月	广东碧桂园物业管理公司	lianjia
SQ00133198	上海	https://sh.lianjia.com/	月亮河	月亮河碧园(公寓)	(松江松江新城)弘翔路51弄	46092	140户	13栋	2006年 	1.15元/平米/月	狮城怡安(上海)物业管理有限公司	lianjia
SQ00133199	滨州	https://binzhou.fang.com/	中南碧桂园翡丽之光									ftx
SQ00133200	滨州	https://binzhou.fang.com/	山钢碧桂园翡翠城									ftx
SQ00133201	德州	https://dz.fang.com/	碧桂园天樾湾									ftx
SQ00133202	德州	https://dz.fang.com/	碧桂园天御	碧桂园·天御	迎宾路与彭南路交汇处（禹城一中南邻）50米	暂无				UNKOWN	碧桂园服务控股有限公司	ftx
SQ00133203	德州	https://dz.fang.com/	碧桂园翡翠世家									ftx
SQ00133204	德州	https://dz.fang.com/	碧桂园天宸									ftx
SQ00133205	德州	https://dz.fang.com/	碧桂园东海天玺	碧桂园东海·天玺	新华路与青年街交叉口西南50米	UNKOWN			2019年建成	UNKOWN	碧桂园服务控股有限公司	ftx
SQ00133206	德州	https://dz.fang.com/	齐河碧桂园泉都汇	齐河碧桂园泉都汇	欧乐堡斜对面（309国道南侧）	UNKOWN				UNKOWN		ftx
SQ00133207	德州	https://dz.fang.com/	碧桂园翡翠首府	武城碧桂园翡翠首府	山东省德州市武城县广运街与少年路交叉路口东北侧（山东省武城县第二中学西北侧约50米）	暂无			2019年建成	UNKOWN		ftx
SQ00133208	东营	https://dy.fang.com/	碧桂园时代之光	碧桂园时代之光	东营市垦利区董集镇北二路与同盛路交汇处南200米	暂无	2栋	1184户	2021年建成	UNKOWN	碧桂园服务控股有限公司	ftx
SQ00133209	东营	https://dy.fang.com/	广饶碧桂园中央公馆									ftx
SQ00133210	东营	https://dy.fang.com/	利津碧桂园天誉									ftx
SQ00133211	东营	https://dy.fang.com/	天玺	碧桂园天玺	会展路66号	暂无	15栋	928户	2020年建成	UNKOWN	业主自管	ftx
SQ00133212	菏泽	https://heze.fang.com/	碧桂园永昌府									ftx
SQ00133213	菏泽	https://heze.fang.com/	碧桂园天玺									ftx
SQ00133214	菏泽	https://heze.fang.com/	碧桂园	碧桂园天汇	"桂陵路,近中华路"	暂无				UNKOWN	碧桂园生活服务集团股份有限公司	ftx
SQ00133215	菏泽	https://heze.fang.com/	碧桂园天汇	碧桂园天汇	"桂陵路,近中华路"	暂无				UNKOWN	碧桂园生活服务集团股份有限公司	ftx
SQ00133216	济南	https://jn.lianjia.com/	碧桂园凤凰中心	碧桂园凤凰中心	(高新汉峪)经十路与舜义路交汇处	0	1620户	2栋	2021年  ?供参考	3.8元/平米/月	暂无信息	lianjia
