名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
福丰楼,福田区梅林,梅林路52号,45607,板楼,90户,2栋,商品房,1997-1998年 ,0.8元/平米/月,深圳市福丰物业管理有限公司,深圳市海鹏进出口贸易公司
建龙苑,福田区梅林,梅坳三路2号,0,塔板结合,389户,7栋,商品房/集资房,1996-2005年 ,1.5元/平米/月,康达尔物业管理有限公司, 大理耀鹏房地产开发有限责任公司
上梅林派出所宿舍楼,福田区梅林,梅林路38号,0,板楼,48户,1栋,使用权,暂无信息 ,1元/平米/月,无物业管理服务,暂无信息
绿化大厦,福田区梅林,环林街2号,0,塔板结合,340户,1栋,商品房/集资房,1998年 ,2.6元/平米/月,深圳市居佳物业管理有限公司,深圳市城市建设投资发展公司
金丰花园,福田区梅林,梅林路9号,0,塔板结合,154户,2栋,集资房,暂无信息 ,1元/平米/月,业主自筹物业,暂无信息
富盛花园,福田区梅林,梅丽路8,0,板楼,96户,3栋,使用权,1994年 ,1元/平米/月,香港佳定物业管理有限公司驻深圳办事处,深圳市富怡达投资发展有限公司
宏安花园,福田区梅林,梅林路139号(近家乐福,0,塔板结合,1357户,4栋,商品房,1993-2000年 ,2.3元/平米/月,深圳市宏安物业管理有限公司,华明房产开发有限公司
鸿达苑,福田区梅林,下梅林一街7,0,板楼,128户,2栋,商品房,1998年 ,暂无信息,暂无信息,暂无信息
鸿浩阁,福田区梅林,梅亭路6号,107101,塔板结合,148户,5栋,商品房,2001-2003年 ,2至3.9元/平米/月,深圳市鹏基物业管理有限公司,深圳市润裕房地产开发有限公司
梅丰花园,福田区梅林,深圳市福田区梅林路257号,0,板楼,97户,2栋,商品房,1999年 ,1.68元/平米/月,深圳市锦峰物业经营管理有限公司,深圳市住建局
新活力花园,福田区梅林,梅林路128号,53903,板楼/塔板结合,202户,2栋,商品房/使用权/集资房,1999-2000年 ,0.8至2元/平米/月,深圳市新东升物业管理有限公司,深圳市住建局
咏山名苑,福田区梅林,龙尾路170,0,塔板结合,421户,4栋,商品房/军产,2011年 ,2元/平米/月,深圳市住宅局管理中心,深圳市住宅局
通业大厦,福田区梅林,北环大道7008号,0,塔楼,686户,2栋,商品房/使用权,2001-2002年 ,2.6元/平米/月,深圳市大地通物业管理有限公司,通业投资有限公司
金梅花园,福田区梅林,梅林路229号,0,板楼,802户,9栋,商品房/集资房,1992-1998年 ,0.68元/平米/月,暂无信息,金梅地产
裕林花园,福田区梅林,梅华路339号,0,板楼,589户,7栋,商品房/经济适用房/乡产,1995年 ,0.68元/平米/月,深圳下梅林实业股份有限公司物业管理分公司,深圳市国都花园物业管理有限公司
水务局梅林住宅楼,福田区梅林,梅林路21号,100655,板楼,64户,4栋,商品房,1995-1999年 ,1元/平米/月,深圳市万厦居业有限公司梅林一村管理处,暂无资料
高达苑,福田区梅林,下梅林一街2号,63576,板楼/塔板结合,112户,2栋,商品房,1995-1998年 ,1.1元/平米/月,深圳市福丰物业管理有限公司,无
颂德国际,福田区梅林,梅林二街6号,0,塔楼,177户,1栋,商品房/使用权,2011-2014年 ,8元/平米/月,深圳市第一太平戴维斯物业顾问有限公司,深圳市颂德房地产开发有限公司
下梅林文体中心,福田区梅林,深圳市福田区梅林一村梅亭路文体公园综合楼,0,塔板结合,4户,1栋,商品房,2005年 ,2.9元/平米/月,深圳市新活力实业发展有限公司,暂无信息
卓越汇一期,福田区梅林,梅康路5号,0,塔板结合,13户,1栋,商品房/使用权,暂无信息 ,暂无信息,深圳市卓越物业管理有限公司,暂无信息
梅林一村六区,福田区梅林,梅林路148号,111304,塔板结合,352户,11栋,商品房,1998-2003年 ,1.6元/平米/月,深圳市万厦居物业管理有限公司,深圳市住宅局
卓越城一期,福田区梅林,福田区上梅林中康路,0,塔板结合,1076户,4栋,商品房/限价商品房/使用权,2012-2013年 ,16元/平米/月,深圳市卓越物业管理有限公司,卓越置业集团有限公司 
福星阁,福田区梅林,福田区梅村路,0,塔板结合,43户,1栋,商品房,暂无信息 ,1元/平米/月,业主自筹物业,暂无信息
机电大厦,福田区梅林,梅林路32号,0,塔板结合,264户,1栋,商品房,2000年 ,0.8元/平米/月,深圳市桂成物业管理有限公司,暂无信息
深圳市路桥建设集团公司福田分公司,福田区梅林,下梅林一街9号,53471,板楼,48户,2栋,商品房,1997年 ,1至1.2元/平米/月,暂无信息,上海嘉路房地产发展有限公司
梅林阁,福田区梅林,梅村路1号,0,塔板结合,133户,1栋,商品房,暂无信息 ,2.7元/平米/月,深圳市莲花物业管理有限公司,暂无信息
天心花园,福田区梅林,梅华路221号,0,塔楼/塔板结合,121户,2栋,商品房,2015年 ,1.15元/平米/月,暂无信息,暂无信息
安居苑,福田区梅林,凯丰路12号,0,板楼,140户,3栋,商品房/经济适用房/安居型商品房,2000年 ,0.58至1元/平米/月,深圳市悦安居物业管理有限公司,安居地产
颂德花园,福田区梅林,下梅林一街与下梅林二街交汇处(农批市场对面,0,板楼,14户,1栋,商品房,2013-2014年 ,5元/平米/月,第一太平戴维斯物业管理有限公司,深圳市颂德房地产开发有限公司
理想时代大厦,福田区梅林,梅林路48号,0,塔楼,282户,1栋,商品房/使用权,2015年 ,10元/平米/月,深圳市新润园物业发展有限公司,深圳市新润园房地产开发有限公司
水务局梅林住宅楼,福田区梅林,梅林路21号,100655,板楼,64户,4栋,商品房,1995-1999年 ,1元/平米/月,深圳市万厦居业有限公司梅林一村管理处,暂无资料
高达苑,福田区梅林,下梅林一街2号,63576,板楼/塔板结合,112户,2栋,商品房,1995-1998年 ,1.1元/平米/月,深圳市福丰物业管理有限公司,无
颂德国际,福田区梅林,梅林二街6号,0,塔楼,177户,1栋,商品房/使用权,2011-2014年 ,8元/平米/月,深圳市第一太平戴维斯物业顾问有限公司,深圳市颂德房地产开发有限公司
中粮·福田大悦广场,福田区梅林,泰科路中粮·福田大悦广场,0,未知类型,1326户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
红岭大厦,福田区上步,红岭南路1039号,53450,塔楼/塔板结合,1109户,5栋,商品房,1985-1986年 ,3.1至3.8元/平米/月,深圳市国贸物业管理有限公司,深圳市中贸发建筑有限公司
万德居,福田区上步,深南中路1009-1011号,62864,塔楼,240户,1栋,商品房,2002年 ,3元/平米/月,深圳市天海物业管理有限公司,暂无资料
御河堤,福田区上步,埔尾路1号,70985,塔楼/板楼/塔板结合,781户,3栋,商品房,2009-2010年 ,3.6至3.9元/平米/月,深圳市城建物业管理有限公司,深圳市城建开发集团公司
滨河新村,福田区上步,东园路17号,59415,板楼,865户,30栋,商品房,1984-1989年 ,0.68至0.8元/平米/月,深圳市城建物业管理有限公司,深圳市城建物业管理有限公司
东园新村,福田区上步,"埔尾路16号,巴登街43号",51101,塔楼/板楼,289户,11栋,商品房/动迁安置房/乡产,1980-1996年 ,0.8元/平米/月,深圳市城建物业管理有限公司,广东省住建房地产发展公司
玉福楼,福田区上步,东园路148号,39058,塔板结合,39户,1栋,商品房,1998年 ,1元/平米/月,深圳市上城物业管理有限公司,南通赛格商业运营管理有限公司
滨江新村,福田区上步,东园路77号,58467,板楼,811户,23栋,商品房,1984-1993年 ,0.8至3.8元/平米/月,深圳市城建物业管理有限公司,深圳市城建开发集团公司
国企大厦,福田区上步,南园路66号,52831,塔板结合,649户,3栋,商品房,1995-2003年 ,3.5至7元/平米/月,深圳市深国商商业管理有限公司,深圳融发投资有限公司
巴登街综合楼,福田区上步,埔尾街16号,61399,板楼/平房,43户,3栋,商品房,1986-1992年 ,0.89至3.2元/平米/月,无物业管理服务,暂无资料
台湾花园,福田区上步,东园路30号,43958,塔楼,439户,3栋,商品房,1992年 ,2.79至3.8元/平米/月,集怡置业(深圳)有限公司,怡海集团房地产有限公司
佳兆业中心,福田区上步,南园路66号,0,塔楼,1563户,2栋,商品房,2005-2006年 ,4.5元/平米/月,佳兆业物业管理（深圳）有限公司,深圳市吉利隆实业有限公司
富豪大厦,福田区上步,东园路79号,0,板楼,9户,1栋,商品房/使用权,暂无信息 ,暂无信息,暂无信息,暂无信息
万科金域蓝湾一期,福田区上下沙,福荣路68号,102544,板楼/塔板结合,703户,6栋,商品房,2003年 ,3.65至5元/平米/月,深圳市万科物业管理有限公司,深圳市万科房地产有限公司
金地花园,福田区上下沙,沙嘴路49号,57447,板楼/塔板结合,1909户,29栋,商品房,1990-1996年 ,2元/平米/月,深圳市金地物业管理有限公司,金地集团
鸿景湾名苑,福田区上下沙,福荣路58号,81846,塔板结合,462户,2栋,商品房,2001-2002年 ,3.2元/平米/月,深圳市鸿威物业管理有限公司,如鸿实业（深圳）有限公司
碧海红树园,福田区上下沙,福荣路100号,79743,塔板结合,949户,7栋,商品房,2003-2005年 ,3.35元/平米/月,深圳市泰然物业管理服务有限公司,深圳泰然实业有限公司
泰然广场,福田区上下沙,滨河大道9309号,57355,塔板结合,321户,7栋,商品房,1994-1998年 ,1元/平米/月,深圳市泰然物业管理服务有限公司,深业泰然（集团）股份有限公司
万科金域蓝湾三期,福田区上下沙,福荣路68号,95365,塔板结合,501户,2栋,商品房,2007年 ,3.95元/平米/月,深圳市万科物业管理有限公司,万科
中洲湾-中洲滨海商业中心,福田区上下沙,福田区上沙大道与上沙椰树路交汇处,0,塔板结合,6184户,12栋,商品房,2017-2021年 ,4.9至6.8元/平米/月,暂无信息,暂无信息
花好园,福田区上下沙,滨河道9299号,92604,塔板结合,1519户,5栋,商品房,2005-2020年 ,2.48至3元/平米/月,深圳市彩生活物业管理有限公司,深圳市花样年投资发展有限公司
金海湾花园,福田区上下沙,福荣路46号,91432,塔板结合,1066户,10栋,商品房/使用权,2001年 ,4.2元/平米/月,深圳金地物业管理有限公司,金地集团
京基滨河时代广场南区,福田区上下沙,滨河大道9289号KKONE购物中心F1,102354,塔板结合,509户,3栋,商品房,2014年 ,4.9元/平米/月,暂无信息,暂无信息
红树家邻,福田区上下沙,福荣路21号,82442,塔板结合,222户,5栋,商品房,2003年 ,1至2.48元/平米/月,深圳花样年彩生活物业管理有限公司,深圳市博厚实业有限公司
万科金域蓝湾二期,福田区上下沙,福荣路68号,89994,塔板结合,735户,4栋,商品房,2003-2005年 ,3.65至5元/平米/月,深圳市万科物业管理有限公司,万科集团
京基滨河时代广场北区,福田区上下沙,滨河大道9289号KKONE购物中心F1,59871,塔板结合,1140户,3栋,商品房,2011-2014年 ,4.9元/平米/月,暂无信息,暂无信息
红旗岭,福田区上下沙,沙嘴路53号,0,板楼,101户,3栋,商品房,1996年 ,0.8至1元/平米/月,深圳市星河物业管理有限公司,暂无资料
京基滨河时代,福田区上下沙,滨河大道9289号,104286,塔板结合,5941户,4栋,商品房/房改房/使用权,2012-2015年 ,5.8至20元/平米/月,深圳市京基物业管理有限公司,深圳市京基房地产投资有限公司
全海花园,福田区沙尾,金地一路12,78095,塔板结合,678户,6栋,商品房/经济适用房,2002年 ,2.8元/平米/月,深圳市福田物业发展有限公司,深圳市福田物业发展有限公司
金地海景花园,福田区沙尾,金地十路3号,72326,塔板结合,697户,24栋,商品房,1997-2000年 ,1.6至3.38元/平米/月,深圳金地物业管理有限公司,金地（集团）股份有限公司
金地海景翠堤湾,福田区沙尾,金地十路2号,90063,塔板结合,1188户,16栋,商品房/经济适用房,2000-2012年 ,3至3.5元/平米/月,深圳市金地物业管理有限公司,金地（集团）股份有限公司
金海丽名居,福田区沙尾,金地一路18号,69868,塔板结合,305户,2栋,商品房,2001-2003年 ,2.79至2.8元/平米/月,深圳市金地物业管理有限公司,深圳市京地投资发展有限公司
好景豪园,福田区沙尾,沙嘴路2号,64249,塔板结合,372户,4栋,商品房,1999-2018年 ,3元/平米/月,深圳市富春东方物业管理有限公司,深圳好利意投资发展有限公司
金地名轩,福田区沙尾,福强路4233号,91717,板楼,433户,1栋,商品房,2010年 ,3.9元/平米/月,深圳市金地物业管理有限公司,金地集团
元盛兴苑,福田区沙尾,福强路4155号,65211,塔板结合,99户,1栋,商品房/经济适用房/使用权,1985-1996年 ,1元/平米/月,深圳市瑞征物业管理有限公司,深圳市元盛实业有限公司
绿景蓝湾半岛,福田区沙尾,福荣路20号,87853,塔板结合,1607户,8栋,商品房/经济适用房,2003-2004年 ,2.68至3.68元/平米/月,深圳市绿景物业管理有限公司,深圳市绿景房地产开发有限公司
绿景红树湾壹号,福田区沙尾,福 田区沙嘴路与金地一路交汇处东南侧,118371,塔楼,1434户,4栋,商品房/使用权,2000-2020年 ,3.8至9.9元/平米/月,深圳市绿景物业管理有限公司,深圳市绿景企业管理集团有限公司
金地工业区,福田区沙尾,福强路4309号,0,塔楼,498户,15栋,商品房/使用权/乡产,1996年 ,1元/平米/月,金地物业管理有限公司,金地集团
绿景尚悦府,福田区沙尾,福荣路绿景尚悦府,0,未知类型,520户,1栋,商品房,暂无信息 ,暂无信息,深圳市绿景物业管理有限公司,暂无信息
宝生Midtown,福田区石厦,沙头街道石厦北八街6号,117987,塔板结合,1135户,5栋,商品房,2014-2016年 ,3.9元/平米/月,戴德梁行房地产顾问（深圳）有限公司,深圳宏达房地产开发有限公司
葵花公寓,福田区石厦,石厦北一街1号,125247,塔楼,744户,1栋,商品房,2008年 ,4.75元/平米/月,深圳格兰云天酒店管理有限公司,深圳市洲际通实业发展有限公司
时尚名居,福田区石厦,石厦四街217号,93292,塔楼,485户,2栋,商品房/使用权,2002-2003年 ,2.8元/平米/月,深圳市百安隆物业管理有限公司,深圳裕康实业有限公司
益田名园,福田区石厦,福强路3008号,105979,塔板结合,170户,5栋,商品房,1999年 ,2.8至3.2元/平米/月,深圳市益田物业管理有限公司,深圳市益田房地产开发有限公司
阳光四季,福田区石厦,石厦北一街5号,88935,塔板结合,502户,6栋,商品房,2000年 ,3元/平米/月,深圳市开元国际有限公司,深圳商资实业有限公司
合正佳园,福田区石厦,益田路3011号,87383,塔板结合,414户,2栋,商品房,2003年 ,3.3元/平米/月,深圳合正物业管理有限公司,深圳市合正房地产开发有限公司
缔馨园,福田区石厦,石厦北五街7,93129,塔板结合,360户,2栋,商品房,2002-2004年 ,2.9元/平米/月,莲花物业管理有限公司,深圳市缔梦园房地产开发有限公司
东方欣悦居,福田区石厦,石厦北二街2号,88177,塔楼/塔板结合,122户,2栋,商品房,2002年 ,2.8元/平米/月,深圳市富春东方物业管理有限公司,深圳市东方欣悦实业有限公司
众孚大厦,福田区石厦,福民路139号,68029,塔板结合,349户,2栋,商品房,1994-2002年 ,2.82元/平米/月,深圳市振华盛物业管理有限公司,振华盛实业（深圳）有限公司
蓝色海云居,福田区石厦,石厦北一街9号,93117,塔板结合,114户,1栋,商品房,2006年 ,2.8元/平米/月,深圳市鸿峰物业管理有限公司,深发商
碧馨苑,福田区石厦,石厦北三街3号,83407,塔板结合,193户,1栋,商品房,1990-2008年 ,2.9元/平米/月,深圳市新东升物业管理有限公司,深圳市浙伟星投资有限公司
众孚花园,福田区石厦,福民路185,68302,塔板结合,238户,8栋,商品房/使用权,1992-1995年 ,1元/平米/月,深圳市振华盛物业管理有限公司,振华盛实业（深圳）有限公司
众孚新村,福田区石厦,福民路133号,68027,塔板结合,423户,3栋,商品房/安居型商品房,1995-1999年 ,1.02至1.2元/平米/月,深圳市振华盛物业管理有限公司,振华盛实业（深圳）有限公司
益田村公交宿舍,福田区石厦,福荣路益田村公交宿舍,77662,塔板结合,56户,1栋,商品房,1994-1997年 ,1.3元/平米/月,深圳市益田物业管理有限公司,深圳市政府
新天CBC,福田区石厦,石厦街125号,0,塔楼,2270户,3栋,商品房/使用权,1994-2014年 ,4.3至4.8元/平米/月,深圳市新天时代物业管理有限公司,深圳市新天时代投资有限公司
中央花园,福田区石厦,石厦北二街1-1号,79505,塔板结合,226户,6栋,商品房,1999-2012年 ,2至3.51元/平米/月,业主自筹物业,深圳市合能房地产开发有限公司
明月花园,福田区石厦,益田路3009号,70083,板楼/塔板结合,666户,6栋,商品房/使用权,1992-1997年 ,1至5元/平米/月,深圳市新东升物业管理有限公司,深圳市东山实业有限公司
金地翠园,福田区石厦,石厦北三街5号,104328,塔板结合,241户,6栋,商品房,1994-2000年 ,2.8元/平米/月,深圳金地物业管理有限公司,金地（集团）股份有限公司
恒冠豪园,福田区石厦,石厦北三街4东门,93193,塔板结合,285户,4栋,商品房,2002年 ,2.8元/平米/月,深圳市恒立冠物业管理有限公司,深圳市恒立冠投资有限公司
天健阳光华苑,福田区石厦,石厦北六街2号,92489,塔楼/塔板结合,360户,2栋,商品房,2001-2014年 ,2.8元/平米/月,深圳市天健物业管理有限公司,深圳市天健房地产开发实业有限公司
南方国际广场,福田区石厦,益田路3013号,66534,塔楼/塔板结合,1574户,4栋,商品房,2000-2005年 ,3.2至3.8元/平米/月,深圳市金稻田物业管理有限公司,深圳南方电力建设有限公司
祥韵苑,福田区石厦,石厦北三街9号,76832,塔板结合,218户,2栋,商品房,2000-2003年 ,2.73至2.8元/平米/月,深圳市祥祺物业管理有限公司,深圳祥祺房地产开发有限公司
瑞和园,福田区石厦,益田路3001号,82204,塔板结合,435户,3栋,商品房,2000年 ,2.8元/平米/月,深圳市瑞和物业管理有限公司,深圳市瑞和开发商
雅云轩,福田区石厦,石厦北三街4号,84403,塔板结合,231户,1栋,商品房,2001年 ,2.7元/平米/月,深圳市金众物业管理有限公司,深圳市金众房地产有限公司
福田花园大厦,福田区石厦,益田五路49号,54400,板楼,306户,2栋,商品房,2000-2001年 ,5元/平米/月,深圳市福浩物业管理有限公司,深圳福田建设局
福田花园,福田区石厦,益田五路49号,62945,塔板结合,323户,6栋,商品房,1996年 ,0.8至2.5元/平米/月,深圳市福浩物业管理有限公司,深圳福田建设局
高发佳苑,福田区石厦,益田五路49号,70637,塔板结合,150户,2栋,商品房,2001年 ,2.7元/平米/月,深圳市福浩物业管理有限公司,深圳市高发实业有限公司
物业时代新居,福田区石厦,福强路3010号,77970,塔板结合,288户,7栋,商品房,1997-1998年 ,3元/平米/月,深圳国贸物业管理有限公司,深圳市物业发展（集团）股份有限公司
泰美园,福田区石厦,石厦北二街6号,84660,塔板结合,160户,2栋,商品房,2000-2001年 ,3元/平米/月,深圳泛海物业管理有限公司,深圳市泰美园房地产开发有限公司
宏轩大厦,福田区石厦,石厦北一街31号,92497,塔板结合,435户,1栋,商品房,2003-2005年 ,2.9元/平米/月,深圳市宏轩物业管理有限公司,润裕公司
明月花园,福田区石厦,益田路3009号,70083,板楼/塔板结合,666户,6栋,商品房/使用权,1992-1997年 ,1至5元/平米/月,深圳市新东升物业管理有限公司,深圳市东山实业有限公司
金地翠园,福田区石厦,石厦北三街5号,104328,塔板结合,241户,6栋,商品房,1994-2000年 ,2.8元/平米/月,深圳金地物业管理有限公司,金地（集团）股份有限公司
恒冠豪园,福田区石厦,石厦北三街4东门,93193,塔板结合,285户,4栋,商品房,2002年 ,2.8元/平米/月,深圳市恒立冠物业管理有限公司,深圳市恒立冠投资有限公司
天健阳光华苑,福田区石厦,石厦北六街2号,92489,塔楼/塔板结合,360户,2栋,商品房,2001-2014年 ,2.8元/平米/月,深圳市天健物业管理有限公司,深圳市天健房地产开发实业有限公司
祥韵苑,福田区石厦,石厦北三街9号,76832,塔板结合,218户,2栋,商品房,2000-2003年 ,2.73至2.8元/平米/月,深圳市祥祺物业管理有限公司,深圳祥祺房地产开发有限公司
瑞和园,福田区石厦,益田路3001号,82204,塔板结合,435户,3栋,商品房,2000年 ,2.8元/平米/月,深圳市瑞和物业管理有限公司,深圳市瑞和开发商
雅云轩,福田区石厦,石厦北三街4号,84403,塔板结合,231户,1栋,商品房,2001年 ,2.7元/平米/月,深圳市金众物业管理有限公司,深圳市金众房地产有限公司
高发佳苑,福田区石厦,益田五路49号,70637,塔板结合,150户,2栋,商品房,2001年 ,2.7元/平米/月,深圳市福浩物业管理有限公司,深圳市高发实业有限公司
福田花园大厦,福田区石厦,益田五路49号,54400,板楼,306户,2栋,商品房,2000-2001年 ,5元/平米/月,深圳市福浩物业管理有限公司,深圳福田建设局
福田花园,福田区石厦,益田五路49号,62945,塔板结合,323户,6栋,商品房,1996年 ,0.8至2.5元/平米/月,深圳市福浩物业管理有限公司,深圳福田建设局
星河明居,福田区石厦,福民路125号,65867,塔板结合,792户,2栋,商品房,1996-1999年 ,2.9元/平米/月,深圳市星河物业有限公司,深圳市新怡和实业发展有限公司
阳光四季,福田区石厦,石厦北一街5号,88935,塔板结合,502户,6栋,商品房,2000年 ,3元/平米/月,深圳市开元国际有限公司,深圳商资实业有限公司
合正佳园,福田区石厦,益田路3011号,87383,塔板结合,414户,2栋,商品房,2003年 ,3.3元/平米/月,深圳合正物业管理有限公司,深圳市合正房地产开发有限公司
缔馨园,福田区石厦,石厦北五街7,93129,塔板结合,360户,2栋,商品房,2002-2004年 ,2.9元/平米/月,莲花物业管理有限公司,深圳市缔梦园房地产开发有限公司
东方欣悦居,福田区石厦,石厦北二街2号,88177,塔楼/塔板结合,122户,2栋,商品房,2002年 ,2.8元/平米/月,深圳市富春东方物业管理有限公司,深圳市东方欣悦实业有限公司
众孚大厦,福田区石厦,福民路139号,68029,塔板结合,349户,2栋,商品房,1994-2002年 ,2.82元/平米/月,深圳市振华盛物业管理有限公司,振华盛实业（深圳）有限公司
蓝色海云居,福田区石厦,石厦北一街9号,93117,塔板结合,114户,1栋,商品房,2006年 ,2.8元/平米/月,深圳市鸿峰物业管理有限公司,深发商
碧馨苑,福田区石厦,石厦北三街3号,83407,塔板结合,193户,1栋,商品房,1990-2008年 ,2.9元/平米/月,深圳市新东升物业管理有限公司,深圳市浙伟星投资有限公司
众孚花园,福田区石厦,福民路185,68302,塔板结合,238户,8栋,商品房/使用权,1992-1995年 ,1元/平米/月,深圳市振华盛物业管理有限公司,振华盛实业（深圳）有限公司
众孚新村,福田区石厦,福民路133号,68027,塔板结合,423户,3栋,商品房/安居型商品房,1995-1999年 ,1.02至1.2元/平米/月,深圳市振华盛物业管理有限公司,振华盛实业（深圳）有限公司
时尚名居,福田区石厦,石厦四街217号,93292,塔楼,485户,2栋,商品房/使用权,2002-2003年 ,2.8元/平米/月,深圳市百安隆物业管理有限公司,深圳裕康实业有限公司
益田名园,福田区石厦,福强路3008号,105979,塔板结合,170户,5栋,商品房,1999年 ,2.8至3.2元/平米/月,深圳市益田物业管理有限公司,深圳市益田房地产开发有限公司
泰美园,福田区石厦,石厦北二街6号,84660,塔板结合,160户,2栋,商品房,2000-2001年 ,3元/平米/月,深圳泛海物业管理有限公司,深圳市泰美园房地产开发有限公司
中央花园,福田区石厦,石厦北二街1-1号,79505,塔板结合,226户,6栋,商品房,1999-2012年 ,2至3.51元/平米/月,业主自筹物业,深圳市合能房地产开发有限公司
南方国际广场,福田区石厦,益田路3013号,66534,塔楼/塔板结合,1574户,4栋,商品房,2000-2005年 ,3.2至3.8元/平米/月,深圳市金稻田物业管理有限公司,深圳南方电力建设有限公司
宏轩大厦,福田区石厦,石厦北一街31号,92497,塔板结合,435户,1栋,商品房,2003-2005年 ,2.9元/平米/月,深圳市宏轩物业管理有限公司,润裕公司
物业时代新居,福田区石厦,福强路3010号,77970,塔板结合,288户,7栋,商品房,1997-1998年 ,3元/平米/月,深圳国贸物业管理有限公司,深圳市物业发展（集团）股份有限公司
绿洲丰和,福田区石厦,石厦北一街7号,98174,塔楼,725户,2栋,商品房,2005年 ,2.9元/平米/月,暂无信息,深圳市润裕地产开发有限公司
益田村,福田区石厦,益田路1005号,70513,塔楼/板楼/塔板结合,7997户,109栋,商品房/经济适用房/使用权/安居型商品房,1994-2003年 ,0.8至3元/平米/月,深圳市住宅物业管理有限公司,深圳市住宅局
皇达东方雅苑,福田区石厦,益田路3002号,88048,塔楼/塔板结合,683户,6栋,商品房,1998-2003年 ,3.5至11元/平米/月,深圳市鸿威物业管理有限公司,深圳市鸿威房地产开发有限公司
嘉隆星苑,福田区香梅北,香梅北路2003号,89039,塔楼,503户,3栋,商品房,2002年 ,2.8元/平米/月,深圳市特发物业管理有限公司,深圳市特发集团有限公司
宏浩花园,福田区香梅北,香梅路2004,78706,塔板结合,333户,5栋,商品房,1998-1999年 ,2.8元/平米/月,戴德梁行房地产顾问（深圳）有限公司,深圳市宏浩实业有限公司
康欣园,福田区香梅北,景田西路15,76994,塔楼,384户,2栋,商品房,1999-2001年 ,2.8元/平米/月,深圳市康达尔物业管理有限公司,深圳市康达尔（集团）股份有限公司
俊景豪园,福田区香梅北,香梅路2002,79423,塔楼,600户,3栋,商品房,2003年 ,2.8元/平米/月,深圳市俊景物业管理有限公司,深圳市鸿威房地产开发有限公司
翔名苑,福田区香梅北,景田西路21,119344,塔楼/塔板结合,180户,5栋,商品房,2001年 ,2.8元/平米/月,深圳市万厦居业管理有限公司,深圳市名进投资发展有限公司
景田怡华苑,福田区香梅北,景田北街2号,87325,板楼,140户,2栋,商品房,1997-2000年 ,0.56元/平米/月,深圳市深铁物业管理有限公司,深圳市广深铁路股份有限公司
馨庭苑,福田区香梅北,景田北街22号,103129,塔楼/塔板结合,205户,4栋,商品房,2000-2003年 ,1.1至3元/平米/月,深圳市午越物业管理有限公司,伟柏控股集团有限公司
天明居,福田区香梅北,香梅路2008号,92813,塔楼,199户,1栋,商品房,1997-2003年 ,2.8元/平米/月,深圳市星科物业管理有限公司,深圳市寰宸实业有限公司 
万科城市花园,福田区香梅北,香梅路2038号,115499,塔板结合,461户,5栋,商品房,1997-2019年 ,3.2元/平米/月,深圳万科物业服务有限公司,万科地产开发有限公司
天然居,福田区香梅北,香梅北路2040号,109790,塔楼,1200户,6栋,商品房,2002年 ,2.8元/平米/月,深圳市天健物业管理有限公司,深圳市天健房地产开发实业有限公司
华盛领寓,福田区香梅北,北环大道7039号,112181,塔楼,277户,1栋,商品房,2008年 ,3.28元/平米/月,深圳市华盛物业管理有限公司,深圳市华盛房地产开发有限公司
青海大厦,福田区香梅北,北环大道7043号,55159,塔楼,849户,1栋,商品房,2001-2005年 ,5.5元/平米/月,南山物业管理有限公司,深圳市青鹏实业有限公司
景蜜村,福田区香梅北,景田北街173号,76370,塔楼/板楼/塔板结合,840户,17栋,商品房,1997年 ,1元/平米/月,深圳市大众物业管理有限公司,深圳市住宅局
香景大厦,福田区香梅北,莲花路2034,69567,塔楼,339户,2栋,商品房,1995-2003年 ,2.8元/平米/月,深圳市盛浮物业管理有限公司,深圳市兴华房地产有限公司
深房传麒景苑,福田区香梅北,景田北六街深房传麒景苑,89726,塔楼,1088户,1栋,商品房,2015-2018年 ,4.5元/平米/月,深圳市中地物业管理有限公司,深圳市财富城投资有限公司
景尚雅苑,福田区香梅北,北环大道7041号,122426,塔板结合,402户,1栋,商品房,2006年 ,2.48元/平米/月,彩生活服务集团有限公司,深圳市文兴房地产开发有限公司
七街公馆,福田区香梅北,北环大道7045号,73243,塔楼/塔板结合,981户,2栋,商品房,2010年 ,3.6元/平米/月,深圳市中地物业管理有限公司,深圳市冰城置业有限公司
景田天健花园,福田区香梅北,景田北六街2号,120015,板楼/塔板结合,271户,18栋,商品房,1986-1999年 ,2.8元/平米/月,深圳市天健物业管理有限公司,深圳市天健房地产开发有限公司
幸福家园,福田区香梅北,景田北路24号,90941,塔板结合,187户,3栋,商品房/使用权,1998-2002年 ,2至3元/平米/月,彩生活物业有限公司,深圳市卓众实业有限公司
特发小区,福田区香梅北,侨香路1010号,109216,板楼,612户,20栋,商品房,1995-1998年 ,0.8至1.05元/平米/月,深圳市特发物业管理有限公司,深圳市特发房地产开发有限公司
赛格景苑,福田区香梅北,景田西路17,84529,塔楼,396户,2栋,商品房,1997年 ,2.8元/平米/月,深圳市赛格物业管理有限公司,深圳赛格集团
景秀年华家园,福田区香梅北,香梅路2040号,98881,塔楼/板楼,360户,4栋,商品房,2002年 ,2.8元/平米/月,深圳市天健物业管理有限公司,深圳市万济高科技产业投资发展有限公司
