银凤小区,"(浦东川沙)城丰路245弄,城丰路143弄",37085,"['建筑类型', '板楼', '房屋总数', '444户', '楼栋总数', '37栋', '绿化率', '25%', '容积率', '2.5', '交易权属', '商品房/使用权', '建成年代', '1994-1997年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.35元/平米/月', '附近门店', '/华夏二路566号', '物业公司', '上海骋佳物业管理有限公司', '开发商', '暂无信息']"
锦川佳苑,(浦东川沙)华萃路169弄,0,"['建筑类型', '未知类型', '房屋总数', '1260户', '楼栋总数', '14栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '动迁安置房', '建成年代', '2021年 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '/', '物业公司', '川迪物业', '开发商', '暂无信息']"
东门街78弄,(浦东川沙)上海市浦东新区川沙新镇东门街川沙古镇,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '/上海市浦东新区南市街58弄', '物业公司', '暂无信息', '开发商', '暂无信息']"
贝越河滨雅筑,(浦东川沙)北市街308弄,57668,"['建筑类型', '板楼', '房屋总数', '216户', '楼栋总数', '13栋', '绿化率', '35%', '容积率', '1.5', '交易权属', '商品房', '建成年代', '2010年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '3.5元/平米/月', '附近门店', '/上海市浦东新区南市街58弄', '物业公司', '上海荣唐物业管理有限公司', '开发商', '上海东士房地产经营有限责任公司']"
施湾家园,"(浦东川沙)施镇路255弄,施镇路385弄",31071,"['建筑类型', '板楼', '房屋总数', '1824户', '楼栋总数', '144栋', '绿化率', '25%', '容积率', '3.3', '交易权属', '商品房/动迁安置房', '建成年代', '2007年 ', '供暖类型', '自采暖/无供暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.45至1元/平米/月', '附近门店', '/', '物业公司', '自主物业', '开发商', '上海申昶房地产开发有限公司']"
王桥苑,(浦东川沙)川环南路1155弄,46724,"['建筑类型', '板楼', '房屋总数', '322户', '楼栋总数', '28栋', '绿化率', '36%', '容积率', '2.1', '交易权属', '商品房', '建成年代', '2000-2001年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.35元/平米/月', '附近门店', '/城南路763 765号102室', '物业公司', '上海佳龙物业公司', '开发商', '上海王桥建设有限公司']"
龙馨华庭,(浦东川沙)普庆路115弄,30014,"['建筑类型', '板楼', '房屋总数', '500户', '楼栋总数', '36栋', '绿化率', '35%', '容积率', '1.65', '交易权属', '商品房/动迁安置房/使用权', '建成年代', '2005年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.61元/平米/月', '附近门店', '暂无门店信息', '物业公司', '上海昌悦物业管理有限公司', '开发商', '上海东陆房地产发展有限公司']"
江凌苑,(浦东川沙)浦东新区江绣路300弄,30972,"['建筑类型', '板楼/塔板结合', '房屋总数', '2037户', '楼栋总数', '56栋', '绿化率', '35%', '容积率', '1.7', '交易权属', '商品房/售后公房/动迁安置房', '建成年代', '2020-2021年 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '0.55至1元/平米/月', '附近门店', '/祝桥镇江晖路414号', '物业公司', '暂无信息', '开发商', '暂无信息']"
川沙路4650弄,"(浦东川沙)川沙路4650弄, （川环西路608弄）",34640,"['建筑类型', '板楼', '房屋总数', '216户', '楼栋总数', '10栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/动迁安置房/使用权', '建成年代', '1982-1989年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.55元/平米/月', '附近门店', '/新德路829号 827号', '物业公司', '上海浦东新区新川物业公司', '开发商', '暂无信息']"
川虹新苑,(浦东川沙)妙川路1000弄1-33号,41856,"['建筑类型', '板楼', '房屋总数', '1556户', '楼栋总数', '26栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/动迁安置房', '建成年代', '2015-2019年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '1.1至1.2元/平米/月', '附近门店', '/', '物业公司', '川迪物业', '开发商', '上海浦东新区新川物业公司']"
御景豪园,(浦东川沙)华夏二路350弄,58123,"['建筑类型', '板楼', '房屋总数', '414户', '楼栋总数', '26栋', '绿化率', '36.4%', '容积率', '1.3', '交易权属', '商品房', '建成年代', '2003-2009年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '1.4元/平米/月', '附近门店', '/上海市浦东新区新德路927号', '物业公司', '上海银顶峰物业管理有限公司', '开发商', '恒通资源集团有限公司']"
新德路365弄小区,"(浦东川沙)新德路365弄, 新德路361号, 新德路363号, 新德路367号, 西河浜路116弄, 西河浜路118弄",35675,"['建筑类型', '板楼', '房屋总数', '356户', '楼栋总数', '23栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/售后公房/动迁安置房/使用权', '建成年代', '1982-1998年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.3至0.6元/平米/月', '附近门店', '/上海市浦东新区南市街58弄', '物业公司', '沪萌物业', '开发商', '暂无信息']"
新德佳苑,(浦东川沙)新德西路511弄,44067,"['建筑类型', '板楼', '房屋总数', '1550户', '楼栋总数', '89栋', '绿化率', '35%', '容积率', '2', '交易权属', '商品房/动迁安置房', '建成年代', '2008年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.5至1元/平米/月', '附近门店', '/上海市浦东新区德川路361号1-2层', '物业公司', '隆庆物业', '开发商', '上海泰华房地产开发有限公司']"
同润蓝美俊庭,(浦东大团镇)南芦公路989弄,21175,"['建筑类型', '板楼', '房屋总数', '1221户', '楼栋总数', '287栋', '绿化率', '35%', '容积率', '1.8', '交易权属', '商品房', '建成年代', '2005-2015年 ', '供暖类型', '集中供暖/自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '2.2至3元/平米/月', '附近门店', '暂无门店信息', '物业公司', '上海上房物业', '开发商', '上海垄汇房地产开发有限公司']"
金团花苑,(浦东大团镇)永春南路407弄,0,"['建筑类型', '板楼', '房屋总数', '40户', '楼栋总数', '5栋', '绿化率', '28%', '容积率', '1.2', '交易权属', '商品房/使用权', '建成年代', '2003年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.6元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春南路405弄,(浦东大团镇)永春南路405弄,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春南路168号,(浦东大团镇)永春南路168号,0,"['建筑类型', '板楼', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '使用权', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春北路127弄,(浦东大团镇)永春北路127弄,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '1990年 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永宁东路99号,(浦东大团镇)永宁东路99号,0,"['建筑类型', '板楼', '房屋总数', '20户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/使用权', '建成年代', '1980年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春北路88弄,(浦东大团镇)永春北路88弄,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
军民新村(永定北路),(浦东大团镇)永定北路36弄,0,"['建筑类型', '未知类型', '房屋总数', '18户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
汇民锦苑,(浦东大团镇)永达路99弄,0,"['建筑类型', '板楼', '房屋总数', '1092户', '楼栋总数', '36栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/动迁安置房', '建成年代', '2016年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春中路83弄,(浦东大团镇)永春中路83弄,0,"['建筑类型', '未知类型', '房屋总数', '2户', '楼栋总数', '2栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春南路405弄11号,(浦东大团镇)永春南路405弄11号,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
汇金星城,(浦东大团镇)永宁东路531弄,0,"['建筑类型', '板楼', '房屋总数', '147户', '楼栋总数', '13栋', '绿化率', '30%', '容积率', '1.5', '交易权属', '商品房', '建成年代', '2014年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '1.2元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
南三支路70号,(浦东大团镇)南三支路70号,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
洪田路1号,(浦东大团镇)洪田路1号401室,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '使用权', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春北路166号,(浦东大团镇)永春北路166号,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
南湾新村,(浦东大团镇)南三支路139弄,0,"['建筑类型', '板楼', '房屋总数', '700户', '楼栋总数', '57栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/售后公房/使用权', '建成年代', '1982-2003年 ', '供暖类型', '自采暖', '用水类型', '商水/民水', '用电类型', '商电/民电']","['物业费', '0.5元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
爱家新城,"(浦东大团镇)永晨路258弄, 永旺路258弄, 永爱路260弄1-22、24、25、27、28、30、31、33-36号, 永爱路261弄",18724,"['建筑类型', '板楼', '房屋总数', '1296户', '楼栋总数', '97栋', '绿化率', '35%', '容积率', '1.8', '交易权属', '商品房/动迁安置房/使用权', '建成年代', '2007-2009年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '1.2元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
芦洋花园,(浦东大团镇)永春西一路169弄,0,"['建筑类型', '板楼', '房屋总数', '243户', '楼栋总数', '21栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/使用权', '建成年代', '1985-2005年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.5元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永晖路76弄,(浦东大团镇)永晖路76弄,0,"['建筑类型', '未知类型', '房屋总数', '3户', '楼栋总数', '3栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春中路135弄,(浦东大团镇)永春中路135弄,0,"['建筑类型', '板楼', '房屋总数', '24户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '1982年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
金玉佳苑,(浦东大团镇)永宁东路540弄,24440,"['建筑类型', '板楼', '房屋总数', '186户', '楼栋总数', '15栋', '绿化率', '35%', '容积率', '1.6', '交易权属', '商品房', '建成年代', '2008年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.6至1.5元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
三墩花苑,(浦东大团镇)三宣公路397弄,0,"['建筑类型', '板楼', '房屋总数', '72户', '楼栋总数', '9栋', '绿化率', '35%', '容积率', '1.2', '交易权属', '商品房/使用权', '建成年代', '2000年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.6元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永定南路160弄,(浦东大团镇)永定南路160弄,0,"['建筑类型', '未知类型', '房屋总数', '3户', '楼栋总数', '3栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永定南路360弄,(浦东大团镇)永定南路360弄,0,"['建筑类型', '板楼', '房屋总数', '16户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '1984年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春北路167号,(浦东大团镇)大团镇永春北路167号,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '使用权', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春北路105弄1号,(浦东大团镇)南汇区大团镇5街坊15丘,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
洪田路4号,(浦东大团镇)三墩乡洪田路4号,0,"['建筑类型', '未知类型', '房屋总数', '2户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '1985年 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
大团镇人民新村,(浦东大团镇)永春东路63弄,0,"['建筑类型', '未知类型', '房屋总数', '14户', '楼栋总数', '3栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春南路405弄15支弄,(浦东大团镇)永春南路405弄15支弄,0,"['建筑类型', '板楼', '房屋总数', '24户', '楼栋总数', '3栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '2003年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春北路215号,(浦东大团镇)永春北路215号,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
同润蓝美俊庭,(浦东大团镇)南芦公路989弄,21175,"['建筑类型', '板楼', '房屋总数', '1221户', '楼栋总数', '287栋', '绿化率', '35%', '容积率', '1.8', '交易权属', '商品房', '建成年代', '2005-2015年 ', '供暖类型', '集中供暖/自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '2.2至3元/平米/月', '附近门店', '暂无门店信息', '物业公司', '上海上房物业', '开发商', '上海垄汇房地产开发有限公司']"
永春南路168号,(浦东大团镇)永春南路168号,0,"['建筑类型', '板楼', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '使用权', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春南路405弄11号,(浦东大团镇)永春南路405弄11号,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春北路127弄,(浦东大团镇)永春北路127弄,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '1990年 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春北路88弄,(浦东大团镇)永春北路88弄,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
汇金星城,(浦东大团镇)永宁东路531弄,0,"['建筑类型', '板楼', '房屋总数', '147户', '楼栋总数', '13栋', '绿化率', '30%', '容积率', '1.5', '交易权属', '商品房', '建成年代', '2014年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '1.2元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永宁东路99号,(浦东大团镇)永宁东路99号,0,"['建筑类型', '板楼', '房屋总数', '20户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/使用权', '建成年代', '1980年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
爱家新城,"(浦东大团镇)永晨路258弄, 永旺路258弄, 永爱路260弄1-22、24、25、27、28、30、31、33-36号, 永爱路261弄",18724,"['建筑类型', '板楼', '房屋总数', '1296户', '楼栋总数', '97栋', '绿化率', '35%', '容积率', '1.8', '交易权属', '商品房/动迁安置房/使用权', '建成年代', '2007-2009年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '1.2元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
南湾新村,(浦东大团镇)南三支路139弄,0,"['建筑类型', '板楼', '房屋总数', '700户', '楼栋总数', '57栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/售后公房/使用权', '建成年代', '1982-2003年 ', '供暖类型', '自采暖', '用水类型', '商水/民水', '用电类型', '商电/民电']","['物业费', '0.5元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
军民新村(永定北路),(浦东大团镇)永定北路36弄,0,"['建筑类型', '未知类型', '房屋总数', '18户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春南路405弄,(浦东大团镇)永春南路405弄,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
金团花苑,(浦东大团镇)永春南路407弄,0,"['建筑类型', '板楼', '房屋总数', '40户', '楼栋总数', '5栋', '绿化率', '28%', '容积率', '1.2', '交易权属', '商品房/使用权', '建成年代', '2003年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.6元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永晖路76弄,(浦东大团镇)永晖路76弄,0,"['建筑类型', '未知类型', '房屋总数', '3户', '楼栋总数', '3栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
芦洋花园,(浦东大团镇)永春西一路169弄,0,"['建筑类型', '板楼', '房屋总数', '243户', '楼栋总数', '21栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/使用权', '建成年代', '1985-2005年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.5元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
金玉佳苑,(浦东大团镇)永宁东路540弄,24440,"['建筑类型', '板楼', '房屋总数', '186户', '楼栋总数', '15栋', '绿化率', '35%', '容积率', '1.6', '交易权属', '商品房', '建成年代', '2008年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.6至1.5元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春中路135弄,(浦东大团镇)永春中路135弄,0,"['建筑类型', '板楼', '房屋总数', '24户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '1982年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
三墩花苑,(浦东大团镇)三宣公路397弄,0,"['建筑类型', '板楼', '房屋总数', '72户', '楼栋总数', '9栋', '绿化率', '35%', '容积率', '1.2', '交易权属', '商品房/使用权', '建成年代', '2000年 ', '供暖类型', '暂无信息', '用水类型', '民水', '用电类型', '民电']","['物业费', '0.6元/平米/月', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
永春北路166号,(浦东大团镇)永春北路166号,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
洪田路1号,(浦东大团镇)洪田路1号401室,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '使用权', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
南三支路70号,(浦东大团镇)南三支路70号,0,"['建筑类型', '未知类型', '房屋总数', '1户', '楼栋总数', '1栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房', '建成年代', '暂无信息 ', '供暖类型', '暂无信息', '用水类型', '暂无信息', '用电类型', '暂无信息']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
汇民锦苑,(浦东大团镇)永达路99弄,0,"['建筑类型', '板楼', '房屋总数', '1092户', '楼栋总数', '36栋', '绿化率', '暂无信息', '容积率', '暂无信息', '交易权属', '商品房/动迁安置房', '建成年代', '2016年 ', '供暖类型', '自采暖', '用水类型', '民水', '用电类型', '民电']","['物业费', '暂无信息', '附近门店', '暂无门店信息', '物业公司', '暂无信息', '开发商', '暂无信息']"
